EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000101346,POFUT1,-0.185892,0.194349,0.730337,1.9014,protein_coding,18.0401,15.6148,1.60941,1.65844,0.136477,,,
ENSG00000084112,SSH1,-0.338047,0.194436,0.730337,1.90544,protein_coding,86.4704,66.8401,40.654,2.50425,0.136477,,,
ENSG00000169905,TOR1AIP2,-0.1654,0.19445,0.730337,1.90045,protein_coding,67.5634,60.2758,6.22768,3.32817,0.136477,,,
ENSG00000267426,ENSG00000267426,-0.331117,0.194455,0.730337,1.90526,protein_coding,75.8687,58.8903,33.7334,5.50978,0.136477,,,
ENSG00000158864,NDUFS2,-0.201465,0.194474,0.730337,1.90109,protein_coding,60.8336,52.2752,11.4718,3.82789,0.136477,,,
ENSG00000149923,PPP4C,-0.284914,0.194477,0.730337,1.90506,protein_coding,382.575,312.673,141.347,11.3519,0.136477,,,
ENSG00000107957,SH3PXD2A,-0.464816,0.194516,0.730337,1.90486,protein_coding,8.62995,5.26435,5.5996,0.881896,0.136477,,,
ENSG00000112419,PHACTR2,-0.30583,0.194559,0.730337,1.90432,protein_coding,31.3074,24.2578,12.0693,2.80883,0.136477,,,
ENSG00000124596,OARD1,0.236652,0.194616,0.730337,1.90344,protein_coding,23.8623,28.9529,6.14124,2.30161,0.136477,,,
ENSG00000112763,BTN2A1,-0.26699,0.194716,0.730337,1.89826,protein_coding,6.00704,4.76477,1.26408,0.764595,0.136477,,,
ENSG00000169100,SLC25A6,0.176235,0.194765,0.730337,1.89756,protein_coding,192.492,218.147,27.5907,3.07189,0.136477,,,
ENSG00000292334,SLC25A6,0.176235,0.194765,0.730337,1.89756,protein_coding,192.492,218.147,27.5907,3.07189,0.136477,,,
ENSG00000224870,MRPL20-AS1,0.24029,0.194788,0.730337,1.9002,lncRNA,11.015,13.5875,3.01741,0.519651,0.136477,,,
ENSG00000131153,GINS2,-0.180559,0.194822,0.730337,1.89704,protein_coding,67.7093,59.585,6.88348,6.25074,0.136477,,,
ENSG00000152223,EPG5,-0.309878,0.194968,0.730337,1.90064,protein_coding,9.03808,6.89119,2.68506,1.27479,0.136477,,,
ENSG00000099949,LZTR1,0.203104,0.194994,0.730337,1.89554,protein_coding,9.00849,10.6779,1.22502,1.03049,0.136477,,,
ENSG00000198740,ZNF652,-0.250163,0.195008,0.730337,1.90019,protein_coding,24.4512,19.86,6.77924,2.58651,0.136477,,,
ENSG00000186468,RPS23,0.250081,0.195108,0.730337,1.89925,protein_coding,1329.19,1582.18,338.36,51.3048,0.136477,,,
ENSG00000231747,ENSG00000231747,0.202776,0.19511,0.730337,1.89512,processed_pseudogene,22.2579,26.2235,4.19035,1.77349,0.136477,,,
ENSG00000131016,AKAP12,-0.255073,0.195125,0.730337,1.8991,protein_coding,1485.24,1244.21,322.217,220.012,0.136477,,,
ENSG00000132122,SPATA6,-0.336999,0.195185,0.730337,1.89538,protein_coding,3.49385,2.56682,0.913645,0.444937,0.136477,,,
ENSG00000103064,SLC7A6,0.199026,0.195201,0.730337,1.89359,protein_coding,16.2412,18.6442,2.05726,2.08391,0.136477,,,
ENSG00000140688,RUSF1,0.279084,0.195223,0.730337,1.89822,protein_coding,18.3721,23.3635,6.34749,0.664499,0.136477,,,
ENSG00000283228,ENSG00000283228,-0.259944,0.195238,0.730337,1.89807,protein_coding,31.4589,25.3572,10.0728,1.56704,0.136477,,,
ENSG00000104695,PPP2CB,0.237327,0.195395,0.730337,1.89662,protein_coding,74.2703,88.7217,18.3488,4.56733,0.136477,,,
ENSG00000141682,PMAIP1,0.206109,0.195412,0.730337,1.89317,protein_coding,64.9586,74.4185,12.7449,2.32465,0.136477,,,
ENSG00000127837,AAMP,0.21956,0.195457,0.730337,1.89452,protein_coding,81.6616,96.0949,17.9263,4.99728,0.136477,,,
ENSG00000156831,NSMCE2,0.231342,0.19552,0.730337,1.89467,protein_coding,30.8742,36.8926,7.66627,2.77247,0.136477,,,
ENSG00000119616,FCF1,-0.157563,0.195632,0.730337,1.88964,protein_coding,45.0356,40.4901,2.81984,1.55059,0.136477,,,
ENSG00000081791,DELE1,0.204445,0.19569,0.730337,1.88915,protein_coding,12.8804,15.339,2.64633,0.349032,0.136477,,,
ENSG00000104897,SF3A2,-0.210019,0.195721,0.730337,1.89119,protein_coding,83.578,72.4544,17.8653,4.10166,0.136477,,,
ENSG00000136810,TXN,0.2534,0.195742,0.730337,1.89345,protein_coding,522.129,623.794,134.584,47.8174,0.136477,,,
ENSG00000141985,SH3GL1,-0.166465,0.195803,0.730337,1.88808,protein_coding,66.91,59.5516,4.94197,4.67711,0.136477,,,
ENSG00000204685,STARD7-AS1,-0.605286,0.195841,0.730337,1.89346,lncRNA,2.0002,1.1592,1.11838,0.580967,0.136477,,,
ENSG00000293791,ENSG00000293791,0.24419,0.195902,0.730337,1.88739,lncRNA,5.65958,7.05417,1.50117,0.398366,0.136477,,,
ENSG00000166595,CIAO2B,0.209594,0.195974,0.730337,1.88961,protein_coding,213.548,247.864,41.5607,19.7347,0.136477,,,
ENSG00000286602,ENSG00000286602,0.2954,0.196105,0.730337,1.88615,lncRNA,2.35659,2.88966,0.247635,0.459007,0.136477,,,
ENSG00000129515,SNX6,-0.353881,0.196138,0.730337,1.88982,protein_coding,86.0031,65.8716,41.2682,3.91129,0.136477,,,
ENSG00000196323,ZBTB44,-0.253187,0.196145,0.730337,1.88977,protein_coding,48.9011,40.3269,11.8187,7.06398,0.136477,,,
ENSG00000050555,LAMC3,0.45557,0.196148,0.730337,1.89003,protein_coding,2.1467,2.53984,0.978144,0.94644,0.136477,,,
ENSG00000187605,TET3,-0.308242,0.196176,0.730337,1.88955,protein_coding,10.3388,8.04391,3.0201,1.24285,0.136477,,,
ENSG00000101158,NELFCD,0.238545,0.196271,0.730337,1.88862,protein_coding,94.0743,112.202,23.6491,4.14683,0.136477,,,
ENSG00000151304,SRFBP1,-0.308235,0.196271,0.730337,1.88877,protein_coding,7.41781,5.69637,1.69014,1.42362,0.136477,,,
ENSG00000168453,HR,0.201207,0.196284,0.730337,1.88373,protein_coding,14.9319,17.0218,0.934619,2.78043,0.136477,,,
ENSG00000248405,PRR5-ARHGAP8,0.179918,0.196339,0.730337,1.88324,protein_coding,12.7366,14.7029,1.50381,0.315842,0.136477,,,
ENSG00000174444,RPL4,0.165737,0.196378,0.730337,1.88285,protein_coding,1184.7,1329.1,129.17,48.5731,0.136477,,,
ENSG00000105053,VRK3,-0.349847,0.196385,0.730337,1.88758,protein_coding,39.7883,29.8081,19.8212,0.96249,0.136477,,,
ENSG00000016864,GLT8D1,0.301345,0.196396,0.730337,1.88749,protein_coding,20.9646,27.159,8.02007,0.810816,0.136477,,,
ENSG00000170871,KIAA0232,-0.201933,0.196521,0.730337,1.88202,protein_coding,26.0727,22.2881,4.41964,1.72312,0.136477,,,
ENSG00000122912,SLC25A16,-0.272255,0.196554,0.730337,1.88271,protein_coding,7.36034,5.69528,2.37255,0.468932,0.136477,,,
ENSG00000154134,ROBO3,0.237004,0.196559,0.730337,1.8845,protein_coding,13.9182,17.0041,3.22722,2.23943,0.136477,,,
ENSG00000169926,KLF13,-0.259464,0.196564,0.730337,1.88595,protein_coding,40.736,34.7871,11.3398,3.43637,0.136477,,,
ENSG00000134882,UBAC2,0.198121,0.196641,0.730337,1.8813,protein_coding,53.1799,61.7439,9.71494,3.48377,0.136477,,,
ENSG00000085982,USP40,-0.365432,0.19667,0.730337,1.88499,protein_coding,53.5843,40.0496,27.184,4.70882,0.136477,,,
ENSG00000100142,POLR2F,0.340402,0.196883,0.730483,1.88304,protein_coding,95.1333,122.286,36.4577,18.0707,0.13639,,,
ENSG00000183340,JRKL,-0.239399,0.196884,0.730483,1.8785,protein_coding,5.80558,4.96743,0.727601,0.641979,0.13639,,,
ENSG00000161677,JOSD2,-0.33254,0.196898,0.730483,1.88292,protein_coding,38.0962,29.0308,16.4761,4.26233,0.13639,,,
ENSG00000133935,ERG28,0.236582,0.197006,0.730483,1.88193,protein_coding,67.0307,80.0578,17.0595,4.88651,0.13639,,,
ENSG00000229638,RPL4P4,0.165938,0.197021,0.730483,1.87703,processed_pseudogene,102.739,115.471,11.7157,2.8478,0.13639,,,
ENSG00000123143,PKN1,-0.303173,0.197147,0.730483,1.88066,protein_coding,217.994,175.208,87.381,11.2657,0.13639,,,
ENSG00000183291,SELENOF,0.196325,0.197217,0.730483,1.87637,protein_coding,150.756,173.125,22.1245,19.7426,0.13639,,,
ENSG00000164048,ZNF589,-0.364907,0.197235,0.730483,1.87692,protein_coding,2.88893,2.03407,0.90845,0.532987,0.13639,,,
ENSG00000182087,TMEM259,0.161893,0.197262,0.730483,1.87486,protein_coding,52.1103,58.4653,3.52448,3.87185,0.13639,,,
ENSG00000178917,ZNF852,0.30608,0.197267,0.730483,1.87846,protein_coding,4.33586,5.71459,1.56733,0.918067,0.13639,,,
ENSG00000186523,FAM86B1,0.26216,0.197323,0.730483,1.87516,protein_coding,2.5536,3.10889,0.170824,0.260467,0.13639,,,
ENSG00000229994,RPL5P4,-0.214127,0.197364,0.730483,1.87676,processed_pseudogene,59.8031,50.9711,13.3223,1.84196,0.13639,,,
ENSG00000135373,EHF,0.184713,0.197394,0.730483,1.87367,protein_coding,47.49,53.8569,4.21345,6.52579,0.13639,,,
ENSG00000237187,NR2F1-AS1,-0.19355,0.197486,0.730631,1.87285,lncRNA,21.6877,18.8112,1.55171,2.73378,0.136302,,,
ENSG00000167608,TMC4,0.265588,0.197722,0.731306,1.87549,protein_coding,15.7405,19.3576,3.50994,4.09899,0.135901,,,
ENSG00000095397,WHRN,0.282571,0.197806,0.731402,1.87199,protein_coding,4.87476,6.19942,1.528,0.877083,0.135844,,,
ENSG00000134013,LOXL2,-0.361807,0.197853,0.731402,1.87467,protein_coding,4.58252,3.75905,2.04734,0.697238,0.135844,,,
ENSG00000100558,PLEK2,0.315653,0.198022,0.731472,1.87277,protein_coding,18.0579,23.7676,7.03053,3.04056,0.135802,,,
ENSG00000129315,CCNT1,-0.401233,0.198067,0.731472,1.87234,protein_coding,64.608,47.2256,36.2938,7.2676,0.135802,,,
ENSG00000160294,MCM3AP,0.175361,0.198134,0.731472,1.86703,protein_coding,30.8693,35.1942,3.87673,1.97534,0.135802,,,
ENSG00000196476,C20orf96,0.226765,0.198159,0.731472,1.86986,protein_coding,19.8916,23.3952,3.00805,4.29886,0.135802,,,
ENSG00000109089,CDR2L,0.290907,0.198231,0.731472,1.87089,protein_coding,17.4242,22.3495,6.20984,2.26507,0.135802,,,
ENSG00000154723,ATP5PF,0.243542,0.198254,0.731472,1.87066,protein_coding,217.124,258.385,55.038,15.7494,0.135802,,,
ENSG00000143575,HAX1,0.274994,0.198271,0.731472,1.87051,protein_coding,50.1475,61.8704,15.4884,7.03657,0.135802,,,
ENSG00000235613,NSRP1P1,-0.506646,0.198294,0.731472,1.87122,processed_pseudogene,4.03267,2.21495,2.95632,0.389683,0.135802,,,
ENSG00000152767,FARP1,-0.304062,0.198516,0.732043,1.8683,protein_coding,51.1622,40.5162,16.4704,8.64591,0.135463,,,
ENSG00000158747,NBL1,-0.296603,0.198554,0.732043,1.86796,protein_coding,56.3525,44.678,22.2203,2.40064,0.135463,,,
ENSG00000140987,ZSCAN32,-0.208537,0.198687,0.732168,1.86218,protein_coding,7.98046,6.99906,0.628238,0.843624,0.135389,,,
ENSG00000138780,GSTCD,-0.20713,0.198714,0.732168,1.86267,protein_coding,21.522,18.3127,3.86441,0.927397,0.135389,,,
ENSG00000172331,BPGM,0.197958,0.198746,0.732168,1.86158,protein_coding,11.1095,13.1883,1.9189,0.692415,0.135389,,,
ENSG00000131469,RPL27,0.209532,0.198977,0.732547,1.86179,protein_coding,1977.39,2286.88,366.495,207.896,0.135164,,,
ENSG00000126016,AMOT,-0.385885,0.199017,0.732547,1.86455,protein_coding,3.49364,2.76878,0.613973,0.944634,0.135164,,,
ENSG00000169093,ASMTL,0.215723,0.199061,0.732547,1.85879,protein_coding,10.4728,12.7133,2.37115,0.513476,0.135164,,,
ENSG00000292339,ASMTL,0.215723,0.199061,0.732547,1.85879,protein_coding,10.4728,12.7133,2.37115,0.513476,0.135164,,,
ENSG00000088930,XRN2,-0.236054,0.199207,0.732727,1.86211,protein_coding,156.602,132.885,37.2865,14.5791,0.135058,,,
ENSG00000109445,ZNF330,0.234612,0.19934,0.732727,1.86093,protein_coding,44.4424,53.3538,11.301,1.83289,0.135058,,,
ENSG00000105289,TJP3,0.274524,0.199415,0.732727,1.86029,protein_coding,15.7834,20.1115,5.4844,0.765979,0.135058,,,
ENSG00000213303,RPS12P32,-0.517801,0.199589,0.732727,1.8598,processed_pseudogene,2.67203,1.73119,0.815273,0.91593,0.135058,,,
ENSG00000075239,ACAT1,0.181591,0.199619,0.732727,1.85377,protein_coding,99.1466,113.156,15.0097,5.21425,0.135058,,,
ENSG00000076321,KLHL20,-0.235642,0.199714,0.732727,1.85681,protein_coding,26.1472,21.4579,7.16575,1.47899,0.135058,,,
ENSG00000173889,PHC3,-0.257954,0.199725,0.732727,1.85752,protein_coding,16.1873,13.7009,4.28351,2.09997,0.135058,,,
ENSG00000122482,ZNF644,-0.434777,0.199775,0.732727,1.85706,protein_coding,44.6277,31.4089,27.2098,6.23314,0.135058,,,
ENSG00000087995,METTL2A,-0.262891,0.199797,0.732727,1.85686,protein_coding,35.9739,28.9933,12.2013,1.38109,0.135058,,,
ENSG00000104341,LAPTM4B,0.2469,0.199898,0.732727,1.85595,protein_coding,394.471,469.508,101.751,16.287,0.135058,,,
ENSG00000124733,MEA1,0.198702,0.199925,0.732727,1.85188,protein_coding,37.2556,43.5018,7.24178,1.20279,0.135058,,,
ENSG00000159202,UBE2Z,-0.214843,0.199926,0.732727,1.85453,protein_coding,296.9,254.954,68.4166,19.4969,0.135058,,,
ENSG00000230061,TRPM2-AS,0.400087,0.20005,0.732727,1.85544,lncRNA,2.62096,3.69013,0.604165,1.53226,0.135058,,,
ENSG00000178700,DHFR2,-0.240068,0.200094,0.732727,1.85006,protein_coding,4.1797,3.57532,0.469896,0.215259,0.135058,,,
ENSG00000116752,BCAS2,0.206812,0.200228,0.732727,1.85007,protein_coding,49.3205,57.7907,10.1708,1.92755,0.135058,,,
ENSG00000182621,PLCB1,-0.260779,0.200327,0.732727,1.85072,protein_coding,11.322,9.09212,2.68443,1.27406,0.135058,,,
ENSG00000213523,SRA1,0.203382,0.200327,0.732727,1.84859,protein_coding,39.6896,46.4025,7.57814,3.37579,0.135058,,,
ENSG00000109321,AREG,0.192997,0.200339,0.732727,1.84847,protein_coding,403.935,461.514,64.1041,38.4941,0.135058,,,
ENSG00000121057,AKAP1,-0.517563,0.200379,0.732727,1.85168,protein_coding,50.785,33.3102,40.2125,1.47503,0.135058,,,
ENSG00000151893,CACUL1,-0.194816,0.200393,0.732727,1.84773,protein_coding,85.3067,74.06,13.383,7.35939,0.135058,,,
ENSG00000135736,CCDC102A,0.361903,0.200395,0.732727,1.85226,protein_coding,3.06225,4.34188,0.893834,1.39201,0.135058,,,
ENSG00000040633,PHF23,-0.164541,0.200515,0.732727,1.84584,protein_coding,52.201,46.3127,5.59556,0.953186,0.135058,,,
ENSG00000155368,DBI,0.252011,0.200531,0.732727,1.85033,protein_coding,358.156,427.798,102.302,18.0696,0.135058,,,
ENSG00000152465,NMT2,-0.35354,0.200551,0.732727,1.85017,protein_coding,27.7303,20.4386,13.6196,2.82375,0.135058,,,
ENSG00000164438,TLX3,0.26807,0.200555,0.732727,1.84677,protein_coding,4.93759,6.39739,1.49372,0.659261,0.135058,,,
ENSG00000240204,SMKR1,0.230317,0.200624,0.732727,1.84576,protein_coding,9.63343,10.9816,1.97644,1.26458,0.135058,,,
ENSG00000273117,INSIG1-DT,-0.349629,0.200629,0.732727,1.84678,lncRNA,2.95681,2.34411,0.770705,0.497898,0.135058,,,
ENSG00000110031,LPXN,0.522224,0.200634,0.732727,1.84951,protein_coding,2.1163,2.57582,1.10847,1.12698,0.135058,,,
ENSG00000173218,VANGL1,-0.192732,0.200641,0.732727,1.84502,protein_coding,49.5834,43.7551,7.40708,4.5404,0.135058,,,
ENSG00000255152,MSH5-SAPCD1,0.200426,0.200815,0.733166,1.8433,protein_coding,7.72261,9.12992,1.05229,0.600037,0.134798,,,
ENSG00000118096,IFT46,0.2085,0.201238,0.733548,1.83993,protein_coding,13.7761,16.3701,2.45348,1.75682,0.134571,,,
ENSG00000104205,SGK3,-0.444671,0.201248,0.733548,1.84402,protein_coding,22.3589,15.0245,14.5364,2.62329,0.134571,,,
ENSG00000165629,ATP5F1C,0.356778,0.201294,0.733548,1.84358,protein_coding,202.159,261.031,79.8703,33.1854,0.134571,,,
ENSG00000148154,UGCG,-0.331728,0.201327,0.733548,1.8433,protein_coding,62.9351,48.7009,27.6861,6.51932,0.134571,,,
ENSG00000189319,FAM53B,-0.365322,0.20139,0.733548,1.8428,protein_coding,13.2242,9.44304,5.65942,2.07226,0.134571,,,
ENSG00000197798,FAM118B,0.267802,0.201396,0.733548,1.84273,protein_coding,13.3369,16.8277,4.19992,1.77157,0.134571,,,
ENSG00000268375,ENSG00000268375,-0.931152,0.20141,0.733548,1.84414,lncRNA,3.8318,1.2036,5.05222,0.413593,0.134571,,,
ENSG00000138101,DTNB,-0.312841,0.201459,0.733548,1.84228,protein_coding,7.96561,5.78856,3.5217,0.345683,0.134571,,,
ENSG00000272990,ENSG00000272990,-0.660271,0.201467,0.733548,1.84328,lncRNA,2.46106,1.44997,1.95175,0.433934,0.134571,,,
ENSG00000294153,ENSG00000294153,0.311124,0.201492,0.733548,1.84185,lncRNA,59.8593,75.7036,21.5094,11.0219,0.134571,,,
ENSG00000078699,CBFA2T2,-0.41699,0.201501,0.733548,1.84197,protein_coding,7.21135,4.75906,3.53478,0.885087,0.134571,,,
ENSG00000168438,CDC40,-0.204476,0.201649,0.733894,1.83711,protein_coding,51.4562,44.1653,9.43573,3.94751,0.134367,,,
ENSG00000259865,ENSG00000259865,0.214933,0.201757,0.734078,1.83519,lncRNA,5.45494,6.14129,0.669821,0.369985,0.134258,,,
ENSG00000244479,OR2A1-AS1,-0.264108,0.201807,0.734078,1.83497,lncRNA,4.46013,3.54795,0.799772,0.383554,0.134258,,,
ENSG00000100911,PSME2,0.175726,0.201921,0.734078,1.83348,protein_coding,93.5861,106.239,11.9292,7.83583,0.134258,,,
ENSG00000064393,HIPK2,-0.221105,0.201949,0.734078,1.83782,protein_coding,166.937,143.111,33.6288,19.5375,0.134258,,,
ENSG00000260342,ENSG00000260342,0.365858,0.201964,0.734078,1.83769,protein_coding,174.34,226.808,71.6506,33.5857,0.134258,,,
ENSG00000122008,POLK,-0.413922,0.202085,0.734165,1.83667,protein_coding,15.0322,10.0431,9.62153,0.53283,0.134206,,,
ENSG00000285437,POLR2J3,-0.54564,0.20219,0.734165,1.83583,protein_coding,9.73589,5.58485,6.97683,1.74415,0.134206,,,
ENSG00000272047,GTF2H5,0.169696,0.202199,0.734165,1.83105,protein_coding,52.5262,59.5306,6.01547,3.46656,0.134206,,,
ENSG00000150455,TIRAP,-0.333814,0.202212,0.734165,1.83556,protein_coding,14.8965,10.8141,7.12895,0.894601,0.134206,,,
ENSG00000116698,SMG7,-0.239054,0.202253,0.734165,1.83516,protein_coding,61.3774,51.366,14.9394,5.26632,0.134206,,,
ENSG00000025293,PHF20,-0.260209,0.202437,0.734388,1.83355,protein_coding,53.7804,43.9245,16.881,2.55591,0.134074,,,
ENSG00000231925,TAPBP,-0.223918,0.202469,0.734388,1.83249,protein_coding,63.7126,53.8831,15.2453,1.10219,0.134074,,,
ENSG00000262967,ENSG00000262967,0.258147,0.202473,0.734388,1.83281,lncRNA,9.52418,11.9691,2.59504,1.753,0.134074,,,
ENSG00000290867,LINC01145,0.304778,0.202548,0.734466,1.82874,lncRNA,2.34525,2.78036,0.497062,0.399981,0.134028,,,
ENSG00000124802,EEF1E1,0.210721,0.202811,0.734876,1.82883,protein_coding,109.768,127.673,23.2682,7.86359,0.133786,,,
ENSG00000166579,NDEL1,0.200923,0.203054,0.734876,1.82364,protein_coding,16.4047,19.3927,3.04634,1.58447,0.133786,,,
ENSG00000143374,TARS2,-0.337078,0.20308,0.734876,1.82834,protein_coding,5.03954,3.77108,1.72426,0.782781,0.133786,,,
ENSG00000106591,MRPL32,0.334378,0.203081,0.734876,1.82793,protein_coding,34.1052,44.3555,13.3394,8.00363,0.133786,,,
ENSG00000184787,UBE2G2,-0.473589,0.203122,0.734876,1.82757,protein_coding,92.0181,64.0706,66.1322,2.82429,0.133786,,,
ENSG00000156042,CFAP70,0.482351,0.203145,0.734876,1.81991,protein_coding,1.21209,1.45628,0.516864,0.361507,0.133786,,,
ENSG00000135446,CDK4,0.278171,0.203158,0.734876,1.82725,protein_coding,175.539,214.458,55.7472,10.7718,0.133786,,,
ENSG00000142279,WTIP,0.231983,0.203184,0.734876,1.82336,protein_coding,8.32939,10.0941,1.46731,1.46895,0.133786,,,
ENSG00000304396,ENSG00000304396,0.493839,0.203224,0.734876,1.82431,lncRNA,0.992783,1.78183,0.755603,0.254353,0.133786,,,
ENSG00000261236,BOP1,-0.350362,0.20324,0.734876,1.82654,protein_coding,91.4631,70.0788,45.5933,2.05054,0.133786,,,
ENSG00000164989,CCDC171,-0.737848,0.203325,0.734876,1.827,protein_coding,3.33711,1.59679,2.7666,0.763208,0.133786,,,
ENSG00000163596,ICA1L,-0.381628,0.20333,0.734876,1.82324,protein_coding,2.55735,1.80339,0.713982,0.591491,0.133786,,,
ENSG00000157741,UBN2,-0.227057,0.20347,0.734876,1.82227,protein_coding,17.1377,14.3728,2.7601,2.41426,0.133786,,,
ENSG00000154153,RETREG1,-0.333958,0.203481,0.734876,1.8245,protein_coding,13.0674,9.38991,6.49916,0.307562,0.133786,,,
ENSG00000198856,OSTC,0.236996,0.203502,0.734876,1.82426,protein_coding,144.557,171.549,36.6658,12.9475,0.133786,,,
ENSG00000132341,RAN,0.305475,0.203547,0.734876,1.82387,protein_coding,731.634,906.059,243.045,69.3564,0.133786,,,
ENSG00000109756,RAPGEF2,-0.251402,0.203573,0.734876,1.82189,protein_coding,10.8109,8.70006,2.30655,1.44631,0.133786,,,
ENSG00000163159,VPS72,0.166282,0.203615,0.734876,1.81875,protein_coding,67.9013,76.24,6.18015,5.93666,0.133786,,,
ENSG00000124574,ABCC10,0.239413,0.203667,0.734876,1.82143,protein_coding,10.9871,13.6807,3.09425,1.05382,0.133786,,,
ENSG00000204388,HSPA1B,-0.171507,0.203765,0.735037,1.81745,protein_coding,391.267,347.686,54.9811,15.1704,0.133691,,,
ENSG00000180185,FAHD1,-0.316068,0.203876,0.735244,1.82102,protein_coding,37.4975,28.9335,16.2092,2.48386,0.133569,,,
ENSG00000107821,KAZALD1,-0.282064,0.203978,0.735244,1.81609,protein_coding,4.46207,3.48256,1.22468,0.319771,0.133569,,,
ENSG00000005249,PRKAR2B,-0.169603,0.204066,0.735244,1.81488,protein_coding,17.1878,15.2198,0.721759,1.29352,0.133569,,,
ENSG00000071626,DAZAP1,-0.174104,0.204086,0.735244,1.81468,protein_coding,113.936,100.542,16.137,4.89448,0.133569,,,
ENSG00000148606,POLR3A,-0.317641,0.204135,0.735244,1.81878,protein_coding,37.7122,29.0981,15.4955,1.14028,0.133569,,,
ENSG00000228050,TOP3BP1,0.408915,0.204166,0.735244,1.81923,processed_pseudogene,2.70717,4.26241,1.78065,0.437222,0.133569,,,
ENSG00000189057,FAM111B,-0.255679,0.204251,0.735244,1.815,protein_coding,8.44853,7.11675,0.965121,1.60702,0.133569,,,
ENSG00000159461,AMFR,-0.178874,0.204296,0.735244,1.81287,protein_coding,68.7374,60.2175,9.83849,4.46098,0.133569,,,
ENSG00000111667,USP5,-0.277739,0.204299,0.735244,1.81735,protein_coding,90.5225,73.402,32.9128,4.5194,0.133569,,,
ENSG00000173848,NET1,-0.333664,0.204502,0.735722,1.81561,protein_coding,31.5519,23.7906,15.0691,2.05578,0.133286,,,
ENSG00000145675,PIK3R1,-0.388178,0.204589,0.735722,1.81491,protein_coding,12.1979,8.44557,6.08621,1.97827,0.133286,,,
ENSG00000172795,DCP2,-0.167296,0.20467,0.735722,1.80966,protein_coding,35.5187,31.6522,3.95482,0.372695,0.133286,,,
ENSG00000293274,ENSG00000293274,0.21889,0.204747,0.735722,1.81002,lncRNA,11.9826,14.1677,1.89465,1.96247,0.133286,,,
ENSG00000226059,HMGB3P20,0.344196,0.204753,0.735722,1.80797,processed_pseudogene,1.39255,1.7914,0.295311,0.100444,0.133286,,,
ENSG00000133114,GPALPP1,-0.211406,0.204947,0.735722,1.80732,protein_coding,13.1748,11.4451,1.95403,1.39415,0.133286,,,
ENSG00000290374,FAM86EP,0.256714,0.205034,0.735722,1.80683,lncRNA,4.78064,6.05783,1.31835,0.614139,0.133286,,,
ENSG00000145088,EAF2,-0.413945,0.205193,0.735722,1.80902,protein_coding,1.95946,1.6771,0.92099,0.518538,0.133286,,,
ENSG00000100055,CYTH4,-0.563481,0.205226,0.735722,1.81031,protein_coding,3.48076,1.99601,1.84361,0.73565,0.133286,,,
ENSG00000091651,ORC6,0.261122,0.205302,0.735722,1.80871,protein_coding,26.9196,33.327,8.3419,3.03817,0.133286,,,
ENSG00000235297,FAUP1,-0.544287,0.20533,0.735722,1.8088,processed_pseudogene,6.09177,3.5408,3.69683,0.449189,0.133286,,,
ENSG00000173113,TRMT112,0.324187,0.205358,0.735722,1.80823,protein_coding,487.71,612.57,182.901,52.0761,0.133286,,,
ENSG00000146433,TMEM181,-0.427146,0.205364,0.735722,1.80817,protein_coding,69.6028,49.8358,43.9289,4.53296,0.133286,,,
ENSG00000168461,RAB31,-0.226584,0.205387,0.735722,1.8071,protein_coding,37.9352,31.6296,10.2235,1.29119,0.133286,,,
ENSG00000103769,RAB11A,0.269313,0.205417,0.735722,1.80771,protein_coding,165.531,201.041,48.8775,7.15467,0.133286,,,
ENSG00000264324,ENSG00000264324,0.347492,0.205424,0.735722,1.80283,protein_coding,1.4477,1.98095,0.408672,0.345682,0.133286,,,
ENSG00000213799,ZNF845,-0.199773,0.205463,0.735722,1.80293,protein_coding,9.35771,8.10078,0.879527,0.875783,0.133286,,,
ENSG00000136816,TOR1B,0.34779,0.205482,0.735722,1.80723,protein_coding,8.81159,12.2176,4.39029,1.04226,0.133286,,,
ENSG00000289942,ENSG00000289942,0.21,0.205589,0.735722,1.80342,lncRNA,23.8,28.177,4.81413,2.83791,0.133286,,,
ENSG00000117899,MESD,-0.223842,0.205635,0.735722,1.80539,protein_coding,65.3256,55.2535,16.282,2.65938,0.133286,,,
ENSG00000167671,UBXN6,0.163613,0.205654,0.735722,1.80123,protein_coding,49.514,55.7459,5.52001,1.46985,0.133286,,,
ENSG00000278768,BACE1-AS,0.333883,0.205728,0.735722,1.80217,lncRNA,2.46342,3.15453,0.803463,0.538233,0.133286,,,
ENSG00000240889,NDUFB2-AS1,-0.540984,0.205796,0.735722,1.80554,lncRNA,2.0775,1.6537,1.62553,0.427671,0.133286,,,
ENSG00000104131,EIF3J,-0.304334,0.205828,0.735722,1.80419,protein_coding,111.436,88.974,44.7106,8.35309,0.133286,,,
ENSG00000102978,POLR2C,0.285016,0.205845,0.735722,1.80405,protein_coding,122.235,150.597,40.1265,4.19645,0.133286,,,
ENSG00000280138,ENSG00000280138,-0.743692,0.205944,0.735722,1.80336,TEC,9.4735,4.30776,9.80654,1.60649,0.133286,,,
ENSG00000239920,ENSG00000239920,0.163385,0.205958,0.735722,1.79863,protein_coding,73.3597,82.2706,7.11545,5.04698,0.133286,,,
